Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Sub Category,Product Name,Quantity,Sales,Cost,Profit,Discount,Month,Year,Profit Margin %
ORD10568,12-07-2025,C1021,Customer 279,South,Kerala,Furniture,Table,Table,8,13813.47,8764.81,5048.66,15,July,2025,36.55%
ORD10569,23-07-2025,C1087,Customer 105,West,Maharashtra,Office Supplies,Paper,Paper,3,37125.36,32083.46,5041.9,15,July,2025,13.58%
ORD10570,04-07-2025,C1112,Customer 283,North,Delhi,Furniture,Chair,Chair,2,15509.77,12066.67,3443.1,15,July,2025,22.20%
ORD10571,17-07-2025,C1042,Customer 204,South,Kerala,Technology,Laptop,Laptop,4,49660.19,30312.97,19347.22,5,July,2025,38.96%
ORD10572,16-02-2025,C1156,Customer 123,East,West Bengal,Furniture,Table,Table,9,43024.61,21860.44,21164.17,0,February,2025,49.19%
ORD10573,20-10-2025,C1192,Customer 122,West,Gujarat,Technology,Mouse,Mouse,6,13431.77,11162.14,2269.63,15,October,2025,16.90%
ORD10574,15-09-2025,C1126,Customer 78,South,Tamil Nadu,Technology,Mouse,Mouse,1,26549.89,23846.86,2703.03,0,September,2025,10.18%
ORD10575,22-10-2025,C1124,Customer 174,East,Odisha,Office Supplies,Pen,Pen,10,6692.94,5060.55,1632.39,20,October,2025,24.39%
ORD10576,07-06-2025,C1040,Customer 257,South,Karnataka,Office Supplies,Binder,Binder,3,39261.75,28795.86,10465.89,10,June,2025,26.66%
ORD10577,14-03-2025,C1143,Customer 74,North,Punjab,Furniture,Chair,Chair,8,8669.2,7028.8,1640.4,10,March,2025,18.92%
ORD10578,12-07-2025,C1098,Customer 211,North,Punjab,Office Supplies,Pen,Pen,7,7876.87,4442.86,3434.01,10,July,2025,43.60%
ORD10579,30-03-2025,C1184,Customer 266,South,Kerala,Office Supplies,Paper,Paper,2,36927.61,20609.56,16318.05,0,March,2025,44.19%
ORD10580,26-06-2025,C1122,Customer 256,North,Punjab,Furniture,Chair,Chair,1,47545.76,33500.85,14044.91,15,June,2025,29.54%
ORD10581,23-04-2025,C1162,Customer 9,North,Punjab,Office Supplies,Pen,Pen,4,17552.62,13404.07,4148.55,0,April,2025,23.63%
ORD10582,01-05-2025,C1055,Customer 81,North,Delhi,Furniture,Chair,Chair,4,27582.29,19227.84,8354.45,5,May,2025,30.29%
ORD10583,30-11-2025,C1181,Customer 32,South,Kerala,Office Supplies,Binder,Binder,8,1188.57,812.58,375.99,15,November,2025,31.63%
ORD10584,14-03-2025,C1145,Customer 65,South,Kerala,Furniture,Chair,Chair,7,3868.66,3391.86,476.8,10,March,2025,12.32%
ORD10585,03-08-2025,C1013,Customer 147,West,Gujarat,Technology,Laptop,Laptop,1,2681.34,1574.89,1106.45,5,August,2025,41.26%
ORD10586,13-09-2025,C1090,Customer 180,East,Odisha,Technology,Keyboard,Keyboard,10,30680.79,22368.56,8312.23,10,September,2025,27.09%
ORD10587,01-11-2025,C1296,Customer 168,West,Gujarat,Office Supplies,Paper,Paper,8,23190.31,19879.88,3310.43,5,November,2025,14.28%
ORD10588,22-08-2025,C1138,Customer 153,South,Tamil Nadu,Furniture,Chair,Chair,9,17453.86,15123.52,2330.34,15,August,2025,13.35%
ORD10589,16-07-2025,C1261,Customer 225,South,Tamil Nadu,Furniture,Chair,Chair,5,22663.15,14282.21,8380.94,10,July,2025,36.98%
ORD10590,15-11-2025,C1151,Customer 118,North,Delhi,Office Supplies,Pen,Pen,1,9918.51,6390.71,3527.8,10,November,2025,35.57%
ORD10591,29-07-2025,C1101,Customer 11,East,West Bengal,Furniture,Table,Table,8,28414.39,17575.52,10838.87,10,July,2025,38.15%
ORD10592,29-05-2025,C1030,Customer 72,South,Kerala,Furniture,Table,Table,5,20790.03,16461.58,4328.45,15,May,2025,20.82%
ORD10593,15-11-2025,C1187,Customer 225,North,Punjab,Technology,Laptop,Laptop,10,10186.8,7553.47,2633.33,20,November,2025,25.85%
ORD10594,18-07-2025,C1096,Customer 175,North,Punjab,Technology,Keyboard,Keyboard,3,7964,5252.3,2711.7,0,July,2025,34.05%
ORD10595,28-03-2025,C1186,Customer 296,East,West Bengal,Technology,Keyboard,Keyboard,1,9454.54,4803.11,4651.43,20,March,2025,49.20%
ORD10596,22-04-2025,C1284,Customer 20,East,Odisha,Furniture,Chair,Chair,1,14766.36,8942.11,5824.25,0,April,2025,39.44%
ORD10597,27-01-2025,C1169,Customer 3,North,Punjab,Technology,Keyboard,Keyboard,6,17027.19,10523.23,6503.96,15,January,2025,38.20%
ORD10598,16-11-2025,C1135,Customer 75,North,Delhi,Office Supplies,Binder,Binder,9,22550.83,12435.62,10115.21,5,November,2025,44.86%
ORD10599,25-02-2025,C1178,Customer 138,West,Maharashtra,Furniture,Chair,Chair,8,49735.06,41424.73,8310.33,20,February,2025,16.71%
ORD10600,18-05-2025,C1159,Customer 117,West,Gujarat,Office Supplies,Pen,Pen,1,38565.09,20588.27,17976.82,15,May,2025,46.61%
ORD10601,25-07-2025,C1169,Customer 8,West,Gujarat,Office Supplies,Binder,Binder,10,18870.22,11180.75,7689.47,10,July,2025,40.75%
ORD10602,14-10-2025,C1214,Customer 279,South,Kerala,Office Supplies,Pen,Pen,7,29557.14,15387.14,14170,0,October,2025,47.94%
ORD10603,14-10-2025,C1230,Customer 101,East,Odisha,Office Supplies,Paper,Paper,9,10990.45,8879.03,2111.42,5,October,2025,19.21%
ORD10604,20-11-2025,C1258,Customer 268,West,Maharashtra,Furniture,Table,Table,6,24108.64,16672.48,7436.16,15,November,2025,30.84%
ORD10605,10-05-2025,C1034,Customer 293,North,Punjab,Furniture,Chair,Chair,3,38552.94,23667.52,14885.42,10,May,2025,38.61%
ORD10606,04-11-2025,C1161,Customer 16,North,Delhi,Furniture,Table,Table,4,4835.05,3011.22,1823.83,10,November,2025,37.72%
ORD10607,17-08-2025,C1219,Customer 261,North,Delhi,Technology,Mouse,Mouse,9,31188.35,19255.52,11932.83,10,August,2025,38.26%
ORD10608,02-01-2025,C1105,Customer 104,South,Karnataka,Technology,Keyboard,Keyboard,9,15798.86,9109.88,6688.98,5,January,2025,42.34%
ORD10609,29-09-2025,C1227,Customer 228,East,Odisha,Office Supplies,Paper,Paper,3,23263.39,15146.7,8116.69,5,September,2025,34.89%
ORD10610,02-09-2025,C1270,Customer 191,West,Maharashtra,Technology,Keyboard,Keyboard,2,13800.7,10651.87,3148.83,10,September,2025,22.82%
ORD10611,20-10-2025,C1272,Customer 10,South,Tamil Nadu,Office Supplies,Paper,Paper,1,20684.59,13004.46,7680.13,5,October,2025,37.13%
ORD10612,04-02-2025,C1067,Customer 157,North,Delhi,Furniture,Chair,Chair,5,49818.02,40544.3,9273.72,10,February,2025,18.62%
ORD10613,16-03-2025,C1186,Customer 122,East,Odisha,Office Supplies,Binder,Binder,3,4550.83,3275.25,1275.58,15,March,2025,28.03%
ORD10614,07-03-2025,C1006,Customer 244,East,West Bengal,Office Supplies,Binder,Binder,3,49521.43,38523.01,10998.42,5,March,2025,22.21%
ORD10615,02-01-2025,C1045,Customer 62,South,Karnataka,Furniture,Table,Table,4,40797.19,28323.84,12473.35,20,January,2025,30.57%
ORD10616,21-04-2025,C1093,Customer 255,West,Maharashtra,Office Supplies,Pen,Pen,8,17390.38,10585.23,6805.15,20,April,2025,39.13%
ORD10617,09-09-2025,C1212,Customer 295,South,Tamil Nadu,Technology,Mouse,Mouse,8,10195.44,6910.73,3284.71,0,September,2025,32.22%
ORD10618,30-05-2025,C1231,Customer 107,East,West Bengal,Technology,Mouse,Mouse,2,35229.99,30380.38,4849.61,20,May,2025,13.77%
ORD10619,16-01-2025,C1078,Customer 292,West,Maharashtra,Technology,Keyboard,Keyboard,6,38679.53,31534.64,7144.89,5,January,2025,18.47%
ORD10620,16-12-2025,C1155,Customer 88,East,Odisha,Office Supplies,Paper,Paper,2,44121.29,28494.58,15626.71,15,December,2025,35.42%
ORD10621,30-11-2025,C1155,Customer 33,North,Delhi,Furniture,Table,Table,2,24895.17,17666.34,7228.83,5,November,2025,29.04%
ORD10622,31-05-2025,C1172,Customer 212,East,West Bengal,Technology,Keyboard,Keyboard,7,4712.64,3531.38,1181.26,0,May,2025,25.07%
ORD10623,05-02-2025,C1020,Customer 218,North,Punjab,Furniture,Chair,Chair,6,19686.93,15554.05,4132.88,10,February,2025,20.99%
ORD10624,03-11-2025,C1210,Customer 269,South,Karnataka,Technology,Laptop,Laptop,6,22764.98,13148.35,9616.63,10,November,2025,42.24%
ORD10625,11-06-2025,C1045,Customer 1,South,Kerala,Furniture,Table,Table,3,41007.96,29177.01,11830.95,0,June,2025,28.85%
ORD10626,01-12-2025,C1177,Customer 293,North,Delhi,Office Supplies,Binder,Binder,10,7651.71,6076.83,1574.88,5,December,2025,20.58%
ORD10627,28-04-2025,C1007,Customer 56,West,Maharashtra,Technology,Laptop,Laptop,5,35346.79,19954.54,15392.25,5,April,2025,43.55%
ORD10628,24-11-2025,C1041,Customer 277,South,Kerala,Office Supplies,Paper,Paper,5,40430.58,22253.72,18176.86,0,November,2025,44.96%
ORD10629,16-04-2025,C1151,Customer 33,East,Odisha,Office Supplies,Pen,Pen,8,17894.72,9961.54,7933.18,20,April,2025,44.33%
ORD10630,11-07-2025,C1115,Customer 187,East,West Bengal,Office Supplies,Binder,Binder,1,6321.77,4120.98,2200.79,5,July,2025,34.81%
ORD10631,31-07-2025,C1038,Customer 248,South,Tamil Nadu,Technology,Laptop,Laptop,8,10299.79,8862.28,1437.51,20,July,2025,13.96%
ORD10632,05-06-2025,C1079,Customer 274,West,Maharashtra,Office Supplies,Binder,Binder,2,4777.92,3360.11,1417.81,15,June,2025,29.67%
ORD10633,14-12-2025,C1146,Customer 23,West,Maharashtra,Furniture,Table,Table,6,9302.56,5365.46,3937.1,0,December,2025,42.32%
ORD10634,08-02-2025,C1026,Customer 114,East,Odisha,Furniture,Chair,Chair,3,45461.29,37877.76,7583.53,15,February,2025,16.68%
ORD10635,12-02-2025,C1073,Customer 46,North,Punjab,Technology,Keyboard,Keyboard,5,32898.81,18401.05,14497.76,10,February,2025,44.07%
ORD10636,17-06-2025,C1089,Customer 16,East,Odisha,Technology,Laptop,Laptop,4,46706.86,27361.21,19345.65,15,June,2025,41.42%
ORD10637,23-12-2025,C1202,Customer 219,East,West Bengal,Furniture,Table,Table,9,37241.73,23375.42,13866.31,20,December,2025,37.23%
ORD10638,22-04-2025,C1037,Customer 151,West,Maharashtra,Office Supplies,Pen,Pen,6,49798.93,25643.66,24155.27,10,April,2025,48.51%
ORD10639,27-11-2025,C1298,Customer 93,North,Punjab,Technology,Keyboard,Keyboard,8,38173.47,28311.6,9861.87,0,November,2025,25.83%
ORD10640,17-09-2025,C1137,Customer 221,West,Gujarat,Office Supplies,Pen,Pen,5,30046.06,25813.12,4232.94,20,September,2025,14.09%
ORD10641,02-07-2025,C1027,Customer 103,East,West Bengal,Office Supplies,Binder,Binder,9,23839.58,13136.81,10702.77,0,July,2025,44.89%
ORD10642,11-07-2025,C1195,Customer 260,East,Odisha,Technology,Mouse,Mouse,8,49116.93,31401.84,17715.09,10,July,2025,36.07%
ORD10643,08-02-2025,C1206,Customer 178,East,Odisha,Office Supplies,Pen,Pen,7,47405.77,30475.76,16930.01,10,February,2025,35.71%
ORD10644,02-11-2025,C1247,Customer 85,East,Odisha,Furniture,Table,Table,2,44778.38,25951.63,18826.75,0,November,2025,42.04%
ORD10645,21-10-2025,C1184,Customer 223,West,Maharashtra,Office Supplies,Paper,Paper,1,35201.97,21515.45,13686.52,10,October,2025,38.88%
ORD10646,10-01-2025,C1179,Customer 187,West,Maharashtra,Technology,Keyboard,Keyboard,9,39244.89,22598.08,16646.81,15,January,2025,42.42%
ORD10647,21-04-2025,C1054,Customer 32,East,Odisha,Furniture,Chair,Chair,7,31255.95,21624.91,9631.04,20,April,2025,30.81%
ORD10648,19-12-2025,C1223,Customer 229,South,Karnataka,Office Supplies,Paper,Paper,6,14809.27,9093.46,5715.81,15,December,2025,38.60%
ORD10649,10-07-2025,C1217,Customer 161,South,Kerala,Furniture,Table,Table,7,5131.53,3232.24,1899.29,0,July,2025,37.01%
ORD10650,16-04-2025,C1167,Customer 252,East,West Bengal,Furniture,Chair,Chair,7,15442.98,7917.31,7525.67,5,April,2025,48.73%
ORD10651,09-10-2025,C1159,Customer 234,East,Odisha,Furniture,Chair,Chair,2,3406.73,1914.74,1491.99,15,October,2025,43.80%
ORD10652,09-07-2025,C1030,Customer 135,North,Punjab,Furniture,Table,Table,8,6178.23,5476.32,701.91,10,July,2025,11.36%
ORD10653,02-07-2025,C1088,Customer 66,West,Maharashtra,Furniture,Table,Table,7,40808.99,33424.67,7384.32,0,July,2025,18.09%
ORD10654,06-09-2025,C1012,Customer 179,West,Gujarat,Technology,Keyboard,Keyboard,3,48270.6,35130.72,13139.88,20,September,2025,27.22%
ORD10655,17-06-2025,C1140,Customer 149,West,Maharashtra,Office Supplies,Pen,Pen,7,41180.05,26343.59,14836.46,5,June,2025,36.03%
ORD10656,27-02-2025,C1114,Customer 16,East,Odisha,Furniture,Table,Table,1,25480.9,19688,5792.9,15,February,2025,22.73%
ORD10657,28-08-2025,C1247,Customer 240,East,West Bengal,Office Supplies,Pen,Pen,2,35929.96,24083.04,11846.92,15,August,2025,32.97%
ORD10658,13-03-2025,C1134,Customer 46,South,Tamil Nadu,Technology,Laptop,Laptop,3,42354.95,32006.82,10348.13,10,March,2025,24.43%
ORD10659,01-03-2025,C1178,Customer 108,South,Karnataka,Technology,Keyboard,Keyboard,7,3013.31,2568.47,444.84,10,March,2025,14.76%
ORD10660,25-07-2025,C1205,Customer 220,West,Maharashtra,Furniture,Chair,Chair,1,15450.98,10440.88,5010.1,15,July,2025,32.43%
ORD10661,02-05-2025,C1095,Customer 94,North,Delhi,Office Supplies,Paper,Paper,6,33446.23,25173.81,8272.42,10,May,2025,24.73%
ORD10662,31-03-2025,C1166,Customer 266,West,Gujarat,Technology,Mouse,Mouse,9,44371.94,33720.89,10651.05,10,March,2025,24.00%
ORD10663,14-12-2025,C1171,Customer 261,East,Odisha,Furniture,Table,Table,5,21046.66,17914.45,3132.21,0,December,2025,14.88%
ORD10664,24-01-2025,C1209,Customer 93,South,Kerala,Furniture,Chair,Chair,7,4778.84,3350.15,1428.69,5,January,2025,29.90%
ORD10665,24-09-2025,C1149,Customer 211,North,Delhi,Office Supplies,Paper,Paper,4,15494.53,12286.82,3207.71,10,September,2025,20.70%
ORD10666,02-02-2025,C1009,Customer 71,South,Karnataka,Furniture,Table,Table,4,23485.04,15736.45,7748.59,15,February,2025,32.99%
ORD10667,25-10-2025,C1284,Customer 148,East,West Bengal,Furniture,Table,Table,2,27833.82,17022.08,10811.74,20,October,2025,38.84%
ORD10668,26-02-2025,C1223,Customer 34,West,Gujarat,Office Supplies,Paper,Paper,6,39780.19,28021.65,11758.54,20,February,2025,29.56%
ORD10669,29-08-2025,C1157,Customer 259,East,Odisha,Office Supplies,Paper,Paper,4,5299.1,3636.43,1662.67,15,August,2025,31.38%
ORD10670,28-07-2025,C1289,Customer 162,North,Delhi,Office Supplies,Paper,Paper,4,20154.95,10943.3,9211.65,10,July,2025,45.70%
ORD10671,10-07-2025,C1075,Customer 153,East,West Bengal,Office Supplies,Binder,Binder,8,11273.17,6277.55,4995.62,10,July,2025,44.31%
ORD10672,05-06-2025,C1238,Customer 27,West,Gujarat,Office Supplies,Pen,Pen,7,34207.23,25733.07,8474.16,15,June,2025,24.77%
ORD10673,10-10-2025,C1055,Customer 55,South,Kerala,Technology,Keyboard,Keyboard,1,34549.9,27036.85,7513.05,15,October,2025,21.75%
ORD10674,03-11-2025,C1205,Customer 33,South,Kerala,Office Supplies,Paper,Paper,7,41976.86,30292.09,11684.77,10,November,2025,27.84%
ORD10675,10-05-2025,C1243,Customer 183,West,Maharashtra,Office Supplies,Binder,Binder,9,23299.41,17351.32,5948.09,15,May,2025,25.53%
ORD10676,04-04-2025,C1294,Customer 15,North,Punjab,Technology,Laptop,Laptop,5,15609.98,10905.66,4704.32,15,April,2025,30.14%
ORD10677,22-04-2025,C1223,Customer 26,North,Punjab,Office Supplies,Binder,Binder,9,48674.48,27119.29,21555.19,5,April,2025,44.28%
ORD10678,20-08-2025,C1186,Customer 121,South,Kerala,Technology,Keyboard,Keyboard,5,26422.98,17957.65,8465.33,20,August,2025,32.04%
ORD10679,27-04-2025,C1273,Customer 99,North,Delhi,Office Supplies,Pen,Pen,5,27041.65,21716.87,5324.78,5,April,2025,19.69%
ORD10680,09-07-2025,C1052,Customer 237,North,Punjab,Furniture,Chair,Chair,6,13498.24,8358.44,5139.8,0,July,2025,38.08%
ORD10681,15-10-2025,C1028,Customer 123,South,Kerala,Office Supplies,Binder,Binder,3,29601.15,23479.73,6121.42,5,October,2025,20.68%
ORD10682,19-07-2025,C1008,Customer 69,West,Maharashtra,Furniture,Chair,Chair,2,13796.35,9767.05,4029.3,20,July,2025,29.21%
ORD10683,23-05-2025,C1292,Customer 204,South,Tamil Nadu,Technology,Laptop,Laptop,1,34715.49,19074.11,15641.38,20,May,2025,45.06%
ORD10684,26-03-2025,C1019,Customer 208,East,Odisha,Office Supplies,Binder,Binder,7,9721.27,8007.47,1713.8,5,March,2025,17.63%
ORD10685,27-10-2025,C1274,Customer 79,East,West Bengal,Technology,Mouse,Mouse,4,44238.28,27218.44,17019.84,10,October,2025,38.47%
ORD10686,15-08-2025,C1285,Customer 4,South,Karnataka,Office Supplies,Paper,Paper,3,26047.94,14995.78,11052.16,5,August,2025,42.43%
ORD10687,03-02-2025,C1100,Customer 138,North,Punjab,Technology,Mouse,Mouse,2,31224.49,24013.24,7211.25,15,February,2025,23.09%
ORD10688,23-07-2025,C1069,Customer 94,North,Delhi,Office Supplies,Pen,Pen,7,28900.64,22720.36,6180.28,10,July,2025,21.38%
ORD10689,29-04-2025,C1298,Customer 237,East,West Bengal,Furniture,Table,Table,3,25191.13,14043.41,11147.72,5,April,2025,44.25%
ORD10690,10-06-2025,C1019,Customer 273,South,Karnataka,Furniture,Table,Table,7,26185.34,15433.49,10751.85,10,June,2025,41.06%
ORD10691,22-01-2025,C1025,Customer 141,East,Odisha,Technology,Keyboard,Keyboard,9,27859.35,16470.56,11388.79,15,January,2025,40.88%
ORD10692,26-05-2025,C1017,Customer 123,East,Odisha,Office Supplies,Pen,Pen,6,7534.08,6193.31,1340.77,0,May,2025,17.80%
ORD10693,27-02-2025,C1286,Customer 9,West,Gujarat,Technology,Laptop,Laptop,5,20175.65,13814.97,6360.68,0,February,2025,31.53%
ORD10694,06-07-2025,C1163,Customer 288,East,West Bengal,Office Supplies,Paper,Paper,8,24392.79,20352.32,4040.47,20,July,2025,16.56%
ORD10695,18-02-2025,C1156,Customer 194,East,West Bengal,Technology,Keyboard,Keyboard,8,10406.98,6881.73,3525.25,15,February,2025,33.87%
ORD10696,18-02-2025,C1008,Customer 74,South,Tamil Nadu,Office Supplies,Pen,Pen,6,36115.79,28516.58,7599.21,10,February,2025,21.04%
ORD10697,25-12-2025,C1035,Customer 89,West,Gujarat,Technology,Mouse,Mouse,7,4235.97,3096.71,1139.26,0,December,2025,26.89%
ORD10698,26-03-2025,C1155,Customer 34,North,Delhi,Technology,Laptop,Laptop,4,9081.24,4890.64,4190.6,15,March,2025,46.15%
ORD10699,04-05-2025,C1102,Customer 298,South,Karnataka,Furniture,Table,Table,4,28105.57,23474.49,4631.08,20,May,2025,16.48%
ORD10700,02-05-2025,C1078,Customer 20,South,Tamil Nadu,Technology,Keyboard,Keyboard,4,39079.97,27267.05,11812.92,5,May,2025,30.23%
ORD10701,07-08-2025,C1134,Customer 51,North,Delhi,Technology,Mouse,Mouse,2,24728.12,17746.74,6981.38,10,August,2025,28.23%
ORD10702,12-11-2025,C1083,Customer 99,East,Odisha,Office Supplies,Binder,Binder,9,18851.17,12013.04,6838.13,20,November,2025,36.27%
ORD10703,19-09-2025,C1245,Customer 121,South,Kerala,Furniture,Chair,Chair,5,9785.43,7037.05,2748.38,15,September,2025,28.09%
ORD10704,27-01-2025,C1232,Customer 224,North,Punjab,Office Supplies,Binder,Binder,10,34455.96,17321.69,17134.27,15,January,2025,49.73%
ORD10705,15-06-2025,C1050,Customer 222,East,West Bengal,Furniture,Table,Table,6,8793.94,6671.5,2122.44,20,June,2025,24.14%
ORD10706,04-12-2025,C1084,Customer 78,South,Karnataka,Technology,Laptop,Laptop,10,7065.08,5243.59,1821.49,15,December,2025,25.78%
ORD10707,02-05-2025,C1099,Customer 274,North,Punjab,Technology,Laptop,Laptop,3,26998.28,23883.48,3114.8,5,May,2025,11.54%
ORD10708,23-02-2025,C1066,Customer 107,East,Odisha,Furniture,Table,Table,2,42551.33,26753.07,15798.26,20,February,2025,37.13%
ORD10709,15-10-2025,C1287,Customer 63,West,Gujarat,Technology,Laptop,Laptop,9,9225.44,5965.17,3260.27,15,October,2025,35.34%
ORD10710,04-07-2025,C1232,Customer 94,North,Delhi,Technology,Keyboard,Keyboard,5,34464.05,26745.01,7719.04,10,July,2025,22.40%
ORD10711,16-06-2025,C1124,Customer 230,West,Gujarat,Technology,Keyboard,Keyboard,10,49862.25,27062.79,22799.46,5,June,2025,45.72%
ORD10712,04-09-2025,C1283,Customer 176,East,Odisha,Technology,Mouse,Mouse,3,18291.77,16113.95,2177.82,0,September,2025,11.91%
ORD10713,30-06-2025,C1142,Customer 133,East,West Bengal,Furniture,Chair,Chair,1,46141.05,40720.16,5420.89,15,June,2025,11.75%
ORD10714,31-08-2025,C1180,Customer 197,South,Tamil Nadu,Furniture,Chair,Chair,7,22646.09,15234.45,7411.64,10,August,2025,32.73%
ORD10715,02-11-2025,C1028,Customer 64,South,Tamil Nadu,Furniture,Chair,Chair,3,16234.93,13968.98,2265.95,20,November,2025,13.96%
ORD10716,04-06-2025,C1108,Customer 145,West,Gujarat,Furniture,Chair,Chair,4,11866.35,6705.86,5160.49,5,June,2025,43.49%
ORD10717,27-02-2025,C1235,Customer 198,East,Odisha,Office Supplies,Pen,Pen,10,7658.74,5998.97,1659.77,10,February,2025,21.67%
ORD10718,18-03-2025,C1261,Customer 279,South,Karnataka,Technology,Mouse,Mouse,2,26737.14,22346.25,4390.89,0,March,2025,16.42%
ORD10719,21-04-2025,C1161,Customer 272,South,Kerala,Office Supplies,Pen,Pen,8,29687.09,22797.08,6890.01,20,April,2025,23.21%
ORD10720,21-11-2025,C1017,Customer 150,West,Gujarat,Office Supplies,Pen,Pen,1,2688.14,2379.55,308.59,5,November,2025,11.48%
ORD10721,12-10-2025,C1174,Customer 212,North,Delhi,Technology,Keyboard,Keyboard,4,20153.04,13050.54,7102.5,20,October,2025,35.24%
ORD10722,21-04-2025,C1297,Customer 243,West,Gujarat,Office Supplies,Binder,Binder,3,30889.58,21069.71,9819.87,10,April,2025,31.79%
ORD10723,16-12-2025,C1154,Customer 214,North,Punjab,Furniture,Table,Table,3,16385.44,14634.4,1751.04,20,December,2025,10.69%
ORD10724,13-04-2025,C1191,Customer 126,North,Punjab,Office Supplies,Paper,Paper,2,1767.47,1094.19,673.28,15,April,2025,38.09%
ORD10725,16-12-2025,C1293,Customer 68,East,Odisha,Office Supplies,Pen,Pen,1,30960.81,23289.82,7670.99,0,December,2025,24.78%
ORD10726,26-08-2025,C1107,Customer 170,East,Odisha,Office Supplies,Binder,Binder,4,37264.01,22667.81,14596.2,15,August,2025,39.17%
ORD10727,07-10-2025,C1187,Customer 39,West,Maharashtra,Furniture,Table,Table,2,24125.54,21153.97,2971.57,0,October,2025,12.32%
ORD10728,20-12-2025,C1018,Customer 38,East,West Bengal,Furniture,Chair,Chair,7,39747.82,34975.14,4772.68,5,December,2025,12.01%
ORD10729,27-07-2025,C1114,Customer 190,East,West Bengal,Technology,Keyboard,Keyboard,6,34097.76,18161.7,15936.06,10,July,2025,46.74%
ORD10730,11-02-2025,C1251,Customer 248,West,Maharashtra,Technology,Mouse,Mouse,8,2168.59,1154.63,1013.96,15,February,2025,46.76%
ORD10731,29-12-2025,C1064,Customer 226,South,Karnataka,Office Supplies,Pen,Pen,1,19487.53,13250.04,6237.49,20,December,2025,32.01%
ORD10732,01-06-2025,C1127,Customer 35,East,West Bengal,Technology,Keyboard,Keyboard,5,29654.88,22825.59,6829.29,5,June,2025,23.03%
ORD10733,15-05-2025,C1239,Customer 199,West,Gujarat,Furniture,Chair,Chair,7,37738.46,30477.32,7261.14,5,May,2025,19.24%
ORD10734,06-06-2025,C1002,Customer 220,West,Maharashtra,Office Supplies,Pen,Pen,4,38467.79,33245.53,5222.26,0,June,2025,13.58%
ORD10735,07-07-2025,C1074,Customer 180,East,Odisha,Furniture,Table,Table,2,19088.4,15355.08,3733.32,15,July,2025,19.56%
ORD10736,14-12-2025,C1183,Customer 37,North,Punjab,Technology,Laptop,Laptop,5,16731.93,14360.95,2370.98,5,December,2025,14.17%
ORD10737,02-12-2025,C1022,Customer 243,East,Odisha,Office Supplies,Pen,Pen,4,20475.58,17990.96,2484.62,0,December,2025,12.13%
ORD10738,13-09-2025,C1149,Customer 117,West,Maharashtra,Furniture,Table,Table,7,11974.16,7412.02,4562.14,0,September,2025,38.10%
ORD10739,10-03-2025,C1221,Customer 254,South,Tamil Nadu,Furniture,Chair,Chair,2,44987.32,40367.79,4619.53,15,March,2025,10.27%
ORD10740,23-08-2025,C1064,Customer 195,South,Karnataka,Furniture,Table,Table,10,28368.82,18928.26,9440.56,10,August,2025,33.28%
ORD10741,13-07-2025,C1213,Customer 242,North,Delhi,Furniture,Table,Table,1,47861.32,40826.29,7035.03,0,July,2025,14.70%
ORD10742,05-11-2025,C1063,Customer 111,South,Karnataka,Office Supplies,Pen,Pen,5,30251.66,25689.44,4562.22,5,November,2025,15.08%
ORD10743,13-01-2025,C1295,Customer 51,East,West Bengal,Office Supplies,Pen,Pen,1,5638.52,4332.64,1305.88,20,January,2025,23.16%
ORD10744,29-08-2025,C1075,Customer 6,North,Punjab,Office Supplies,Pen,Pen,6,22875.55,20069.73,2805.82,10,August,2025,12.27%
ORD10745,18-08-2025,C1190,Customer 261,North,Delhi,Office Supplies,Paper,Paper,6,30692.18,19709.68,10982.5,10,August,2025,35.78%
ORD10746,22-03-2025,C1073,Customer 56,South,Kerala,Office Supplies,Pen,Pen,7,6801.65,5572.64,1229.01,10,March,2025,18.07%
ORD10747,08-12-2025,C1297,Customer 187,South,Karnataka,Furniture,Chair,Chair,5,13721.63,7977.96,5743.67,5,December,2025,41.86%
ORD10748,01-11-2025,C1093,Customer 173,East,Odisha,Furniture,Chair,Chair,4,36966.92,19710.03,17256.89,15,November,2025,46.68%
ORD10749,19-12-2025,C1004,Customer 216,West,Gujarat,Furniture,Chair,Chair,8,19262.32,11937.69,7324.63,5,December,2025,38.03%
ORD10750,23-01-2025,C1036,Customer 221,South,Karnataka,Furniture,Chair,Chair,4,30123.3,23809.46,6313.84,0,January,2025,20.96%
ORD10751,22-09-2025,C1217,Customer 51,East,West Bengal,Office Supplies,Binder,Binder,4,46341.85,32840.76,13501.09,0,September,2025,29.13%
ORD10752,21-06-2025,C1171,Customer 177,South,Tamil Nadu,Office Supplies,Pen,Pen,10,15092.36,9898.7,5193.66,0,June,2025,34.41%
ORD10753,22-09-2025,C1032,Customer 84,North,Delhi,Furniture,Table,Table,2,34720.22,19299.94,15420.28,0,September,2025,44.41%
ORD10754,17-01-2025,C1222,Customer 18,East,Odisha,Furniture,Table,Table,4,18301.73,15153.59,3148.14,10,January,2025,17.20%
ORD10755,18-01-2025,C1067,Customer 88,South,Tamil Nadu,Furniture,Chair,Chair,9,4558.72,2385.32,2173.4,20,January,2025,47.68%
